@relation train
@attribute zhou_entr numeric
@attribute unim_entr numeric
@attribute physionet {0,1}
@data
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06843593700787401, 10, 0
0.06903166929133858, 10, 0
0.06969929133858267, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.07032222047244094, 10, 0
0.06973445669291338, 10, 0
0.06965875590551181, 10, 0
0.06969929133858267, 10, 0
0.07032222047244094, 10, 0
0.07087447244094489, 10, 0
0.07148908661417322, 10, 0
0.07152044094488189, 10, 0
0.07114280314960629, 10, 0
0.07096333858267716, 10, 0
0.07068132283464566, 10, 0
0.0697555905511811, 10, 0
0.06867845669291338, 10, 0
0.06774440944881889, 10, 0
0.06718384251968504, 10, 0
0.06718384251968504, 10, 0
0.06718384251968504, 10, 0
0.06718384251968504, 10, 0
0.06718384251968504, 10, 0
0.06718384251968504, 10, 0
0.06718384251968504, 10, 0
0.06661946456692913, 10, 0
0.06552604724409448, 10, 0
0.06112752755905512, 10, 0
0.06007637007874016, 10, 0
0.0594928346456693, 10, 0
0.0594928346456693, 10, 0
0.0594928346456693, 10, 0
0.060046440944881894, 10, 0
0.05635496062992126, 10, 0
0.056221102362204727, 10, 0
0.056221102362204727, 10, 0
0.056221102362204727, 10, 0
0.056221102362204727, 10, 0
0.05608724409448819, 10, 0
0.05273592125984252, 10, 0
0.04938392125984252, 10, 0
0.0460521968503937, 10, 0
0.04591699999999999, 10, 0
0.04641374803149606, 10, 0
0.04688024409448818, 10, 0
0.047319566929133854, 10, 0
0.047733858267716534, 10, 0
0.048125393700787396, 10, 0
0.048495645669291335, 10, 0
0.04932797637795275, 10, 0
0.04996942519685039, 10, 0
0.046638992125984255, 10, 0
0.04335744094488189, 10, 0
0.0399044094488189, 10, 0
0.039315307086614175, 10, 0
0.039315307086614175, 10, 0
0.039315307086614175, 10, 0
0.039315307086614175, 10, 0
0.039315307086614175, 10, 0
0.03964612598425197, 10, 0
0.03997418897637795, 10, 0
0.040126314960629926, 10, 0
0.04032374803149606, 10, 0
0.04048325984251969, 10, 0
0.04058137007874016, 10, 0
0.040383937007874016, 10, 0
0.0402244251968504, 10, 0
0.040126314960629926, 10, 0
0.040126314960629926, 10, 0
0.040126314960629926, 10, 0
0.0404516220472441, 10, 0
0.04075785826771654, 10, 0
0.04077582677165355, 10, 0
0.04046959055118111, 10, 0
0.040126314960629926, 10, 0
0.040126314960629926, 10, 0
0.040126314960629926, 10, 0
0.0404516220472441, 10, 0
0.0409716062992126, 10, 0
0.04124620472440945, 10, 0
0.04150514960629922, 10, 0
0.04201642519685039, 10, 0
0.04234525984251969, 10, 0
0.04234525984251969, 10, 0
0.04234525984251969, 10, 0
0.04234525984251969, 10, 0
0.04234525984251969, 10, 0
0.04234525984251969, 10, 0
0.04234525984251969, 10, 0
0.04234525984251969, 10, 0
0.038747881889763774, 10, 0
0.03523861417322834, 10, 0
0.03493691338582677, 10, 0
0.03460847244094488, 10, 0
0.0347656062992126, 10, 0
0.03471977952755905, 10, 0
0.03471977952755905, 10, 0
0.03147420472440945, 10, 0
0.028266929133858268, 10, 0
0.025002141732283465, 10, 0
0.021947338582677167, 10, 0
0.022189543307086616, 10, 0
0.0223543937007874, 10, 0
0.02251735433070866, 10, 0
0.02267004724409449, 10, 0
0.02282091338582677, 10, 0
0.022969826771653545, 10, 0
0.023108850393700787, 10, 0
0.023245984251968506, 10, 0
0.02338103937007874, 10, 0
0.02350677165354331, 10, 0
0.023712692913385826, 10, 0
0.02381499212598425, 10, 0
0.02401656692913386, 10, 0
0.024215937007874017, 10, 0
0.024398299212598427, 10, 0
0.02437335433070866, 10, 0
0.02433568503937008, 10, 0
0.024292913385826773, 10, 0
0.02436503937007874, 10, 0
0.02443023622047244, 10, 0
0.02448844094488189, 10, 0
0.024539905511811025, 10, 0
0.02458475590551181, 10, 0
0.024622929133858266, 10, 0
0.024654740157480315, 10, 0
0.024680062992125985, 10, 0
0.024699023622047244, 10, 0
0.024711622047244097, 10, 0
0.02486488188976378, 10, 0
0.025015055118110238, 10, 0
0.025149228346456692, 10, 0
0.02514595275590551, 10, 0
0.025056000000000002, 10, 0
0.024955023622047243, 10, 0
0.024851023622047243, 10, 0
0.024744062992125986, 10, 0
0.024625826771653543, 10, 0
0.02450475590551181, 10, 0
0.024381039370078742, 10, 0
0.024402708661417322, 10, 0
0.024424377952755906, 10, 0
0.024540472440944882, 10, 0
0.024507023622047243, 10, 0
0.024467338582677165, 10, 0
0.02442148031496063, 10, 0
0.024369070866141734, 10, 0
0.02431036220472441, 10, 0
0.024162456692913385, 10, 0
0.024002015748031496, 10, 0
0.02383937007874016, 10, 0
0.023767307086614172, 10, 0
0.023688629921259842, 10, 0
0.023603212598425197, 10, 0
0.023682015748031495, 10, 0
0.023755716535433073, 10, 0
0.02381373228346457, 10, 0
0.0237051968503937, 10, 0
0.023588598425196852, 10, 0
0.023413543307086615, 10, 0
0.023225133858267716, 10, 0
0.026502732283464565, 10, 0
0.029876377952755905, 10, 0
0.03356507086614173, 10, 0
0.03356507086614173, 10, 0
0.033791653543307085, 10, 0
0.03402975590551181, 10, 0
0.034187220472440945, 10, 0
0.03433368503937008, 10, 0
0.0344694094488189, 10, 0
0.03459474015748031, 10, 0
0.03471002362204724, 10, 0
0.0348156062992126, 10, 0
0.03491166141732283, 10, 0
0.03499827559055118, 10, 0
0.03507588188976378, 10, 0
0.034950984251968506, 10, 0
0.03479074803149606, 10, 0
0.034641078740157476, 10, 0
0.03448638582677165, 10, 0
0.03432675590551181, 10, 0
0.03432675590551181, 10, 0
0.03432675590551181, 10, 0
0.03432675590551181, 10, 0
0.03432675590551181, 10, 0
0.03432675590551181, 10, 0
0.03414677165354331, 10, 0
0.033944700787401576, 10, 0
0.033738212598425195, 10, 0
0.033545062992125986, 10, 0
0.03334775590551181, 10, 0
0.03310852755905511, 10, 0
0.032865488188976374, 10, 0
0.03265640157480315, 10, 0
0.03242609448818898, 10, 0
0.032148322834645665, 10, 0
0.03191082677165354, 10, 0
0.03164968503937008, 10, 0
0.0313331968503937, 10, 0
0.03106547244094488, 10, 0
0.03106547244094488, 10, 0
0.03106547244094488, 10, 0
0.03106547244094488, 10, 0
0.03106547244094488, 10, 0
0.030770897637795273, 10, 0
0.03051703149606299, 10, 0
0.030501007874015745, 10, 0
0.030478574803149604, 10, 0
0.030215700787401573, 10, 0
0.029906141732283464, 10, 0
0.029906141732283464, 10, 0
0.029906141732283464, 10, 0
0.029906141732283464, 10, 0
0.029906141732283464, 10, 0
0.029906141732283464, 10, 0
0.029906141732283464, 10, 0
0.030215700787401573, 10, 0
0.030244023622047242, 10, 0
0.030215700787401573, 10, 0
0.030215700787401573, 10, 0
0.030244023622047242, 10, 0
0.030267582677165353, 10, 0
0.03023579527559055, 10, 0
0.03025935433070866, 10, 0
0.03025935433070866, 10, 0
0.03023579527559055, 10, 0
0.03019759842519685, 10, 0
0.029882409448818897, 10, 0
0.029536299212598423, 10, 0
0.029215826771653543, 10, 0
0.028916228346456692, 10, 0
0.02859055905511811, 10, 0
0.028234141732283464, 10, 0
0.027903448818897638, 10, 0
0.027542094488188975, 10, 0
0.02714271653543307, 10, 0
0.02677659842519685, 10, 0
0.026372543307086615, 10, 0
0.02600183464566929, 10, 0
0.025927692913385827, 10, 0
0.02555256692913386, 10, 0
0.02513967716535433, 10, 0
0.024724622047244092, 10, 0
0.02463800787401575, 10, 0
0.024545503937007874, 10, 0
0.024446850393700786, 10, 0
0.024342133858267716, 10, 0
0.024231094488188977, 10, 0
0.024113732283464567, 10, 0
0.02398987401574803, 10, 0
0.023859519685039368, 10, 0
0.02372232283464567, 10, 0
0.0235781968503937, 10, 0
0.02342722834645669, 10, 0
0.023268811023622046, 10, 0
0.02310311811023622, 10, 0
0.022661212598425195, 10, 0
0.02216967716535433, 10, 0
0.021676496062992125, 10, 0
0.021497984251968503, 10, 0
0.02131167716535433, 10, 0
0.02111731496062992, 10, 0
0.020914637795275588, 10, 0
0.020703299212598423, 10, 0
0.02048286614173228, 10, 0
0.02025307874015748, 10, 0
0.020013417322834647, 10, 0
0.01950568503937008, 10, 0
0.018922685039370078, 10, 0
0.018338299212598424, 10, 0
0.018083740157480314, 10, 0
0.01781835433070866, 10, 0
0.01754144881889764, 10, 0
0.01725215748031496, 10, 0
0.016949700787401573, 10, 0
0.016633125984251967, 10, 0
0.01630096062992126, 10, 0
0.015951645669291338, 10, 0
0.015583448818897637, 10, 0
0.015193685039370079, 10, 0
0.014778889763779527, 10, 0
0.01417744094488189, 10, 0
0.012163149606299212, 10, 0
0.010292811023622048, 10, 0
0.009926007874015748, 10, 0
0.009528944881889764, 10, 0
0.009091771653543307, 10, 0
0.008593299212598425, 10, 0
0.007052535433070866, 10, 0
0.005657433070866142, 10, 0
0.004408393700787401, 10, 0
0.0035297244094488187, 10, 0
0.0035297244094488187, 10, 0
0.004408393700787401, 10, 0
0.004742740157480315, 10, 0
0.005036267716535433, 10, 0
0.005303007874015748, 10, 0
0.006698779527559056, 10, 0
0.00823987401574803, 10, 0
0.009926007874015748, 10, 0
0.011756692913385826, 10, 0
0.012305905511811023, 10, 0
0.014334472440944882, 10, 0
0.014935921259842519, 10, 0
0.015462448818897637, 10, 0
0.015939692913385827, 10, 0
0.018253417322834645, 9, 0
0.02070971653543307, 8, 0
0.023308015748031496, 7, 0
0.026047913385826772, 7, 0
0.028929259842519685, 7, 0
0.02955955905511811, 7, 0
0.03014651968503937, 7, 0
0.03069707086614173, 7, 0
0.031216, 7, 0
0.032066015748031494, 7, 0
0.035272858267716534, 8, 0
0.03617131496062992, 9, 0
0.03956740157480315, 10, 0
0.0405136062992126, 10, 0
0.041336929133858266, 10, 0
0.04227803149606299, 10, 0
0.04309596850393701, 10, 0
0.043774724409448816, 10, 0
0.04440444094488189, 10, 0
0.04499291338582677, 10, 0
0.04554538582677165, 10, 0
0.046066393700787404, 10, 0
0.04655877165354331, 10, 0
0.050452629921259845, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.05120993700787402, 10, 0
0.050452629921259845, 10, 0
0.049609748031496065, 10, 0
0.04884645669291339, 10, 0
0.04799744094488189, 10, 0
0.04701841732283465, 10, 0
0.04616356692913386, 10, 0
0.04616356692913386, 10, 0
0.04517870866141733, 10, 0
0.04154570078740157, 10, 0
0.04060729133858268, 10, 0
0.04419100787401575, 10, 0
0.04791149606299212, 10, 0
0.051768307086614174, 10, 0
0.05576099212598425, 10, 0
0.05988892125984252, 10, 0
0.06415181102362204, 10, 0
0.06415181102362204, 10, 0
0.0685488188976378, 10, 0
0.0698251968503937, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.07109763779527559, 10, 0
0.06660623622047243, 10, 0
0.06224850393700788, 10, 0
0.06161935433070866, 10, 0
0.060953622047244096, 10, 0
0.06024768503937008, 10, 0
0.059495748031496064, 10, 0
0.05845748818897638, 10, 0
0.05726185039370079, 10, 0
0.05606277165354331, 10, 0
0.05208456692913386, 10, 0
0.04824328346456693, 10, 0
0.04757690551181103, 10, 0
0.04686869291338583, 10, 0
0.04611269291338583, 10, 0
0.04529948031496063, 10, 0
0.04172488188976378, 10, 0
0.03828933858267717, 10, 0
0.03499341732283465, 10, 0
0.03183751968503937, 10, 0
0.028822047244094488, 10, 0
0.028137826771653544, 10, 0
0.030311937007874015, 10, 0
0.03241445669291339, 10, 0
0.030311937007874015, 10, 0
0.027382173228346456, 10, 0
0.026624377952755907, 10, 0
0.02575735433070866, 10, 0
0.02488844094488189, 10, 0
0.02488844094488189, 10, 0
0.02488844094488189, 10, 0
0.022781811023622048, 10, 0
0.020722866141732285, 10, 0
0.020722866141732285, 10, 0
0.020722866141732285, 10, 0
0.020722866141732285, 10, 0
0.02101455118110236, 10, 0
0.021186740157480316, 10, 0
0.020660692913385827, 10, 0
0.019896866141732285, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.01922508661417323, 10, 0
0.0169088031496063, 10, 0
0.014736094488188975, 10, 0
0.012707511811023621, 10, 0
0.010823228346456692, 10, 0
0.010270551181102362, 10, 0
0.009716692913385826, 10, 0
0.009716692913385826, 10, 0
0.008085826771653544, 10, 0
0.006600503937007874, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005261133858267717, 10, 0
0.005604354330708662, 10, 0
0.005993653543307087, 10, 0
0.006335275590551181, 10, 0
0.006645700787401575, 10, 0
0.0070325748031496065, 10, 0
0.007300724409448819, 10, 0
0.007553000000000001, 10, 0
0.007791606299212599, 10, 0
0.008018141732283464, 10, 0
0.008233874015748032, 10, 0
0.008439795275590552, 10, 0
0.008636622047244094, 10, 0
0.008825181102362205, 10, 0
0.009005968503937008, 10, 0
0.009179425196850393, 10, 0
0.009345992125984252, 10, 0
0.009506110236220474, 10, 0
0.009881795275590551, 10, 0
0.011863748031496063, 10, 0
0.012237417322834647, 10, 0
0.01257524409448819, 10, 0
0.01257524409448819, 10, 0
0.01257524409448819, 10, 0
0.01257524409448819, 10, 0
0.01257524409448819, 10, 0
0.01257524409448819, 10, 0
0.01257524409448819, 10, 0
0.01257524409448819, 10, 0
0.012886047244094489, 10, 0
0.013221732283464568, 10, 0
0.013530330708661418, 10, 0
0.013817259842519686, 10, 0
0.014123590551181103, 10, 0
0.014543055118110236, 10, 0
0.01482651968503937, 10, 0
0.015108787401574803, 10, 0
0.01537272440944882, 10, 0
0.015635464566929134, 10, 0
0.01599540157480315, 10, 0
0.01635407874015748, 10, 0
0.01671155905511811, 10, 0
0.017032944881889764, 10, 0
0.017274708661417323, 10, 0
0.01756768503937008, 10, 0
0.01788516535433071, 10, 0
0.018201385826771655, 10, 0
0.01845259842519685, 10, 0
0.01868768503937008, 10, 0
0.018908661417322836, 10, 0
0.01917285039370079, 10, 0
0.019379590551181103, 10, 0
0.019623748031496063, 10, 0
0.019904251968503938, 10, 0
0.02018324409448819, 10, 0
0.02040825196850394, 10, 0
0.02040825196850394, 10, 0
0.02040825196850394, 10, 0
0.02355796062992126, 10, 0
0.026838740157480313, 10, 0
0.03025, 10, 0
0.03379114960629921, 10, 0
0.03346299212598425, 10, 0
0.03316875590551181, 10, 0
0.03283587401574803, 10, 0
0.03283587401574803, 10, 0
0.03283587401574803, 10, 0
0.03283587401574803, 10, 0
0.03283587401574803, 10, 0
0.03247851968503937, 10, 0
0.03206229921259842, 10, 0
0.031843653543307086, 10, 0
0.03161310236220472, 10, 0
0.03137026771653543, 10, 0
0.03111420472440945, 10, 0
0.03084415748031496, 10, 0
0.030414803149606297, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.03004006299212598, 10, 0
0.030414803149606297, 10, 0
0.030729165354330706, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.031099748031496063, 10, 0
0.03144614173228346, 10, 0
0.03186897637795275, 10, 0
0.03213259842519685, 10, 0
0.032382047244094485, 10, 0
0.032618267716535435, 10, 0
0.03284201574803149, 10, 0
0.03305376377952756, 10, 0
0.03325417322834646, 10, 0
0.03344362204724409, 10, 0
0.03384803149606299, 10, 0
0.03417127559055118, 10, 0
0.03453977952755905, 10, 0
0.034905732283464566, 10, 0
0.03520204724409449, 10, 0
0.03522415748031496, 10, 0
0.03528255118110236, 10, 0
0.03522415748031496, 10, 0
0.03520204724409449, 10, 0
0.035055212598425194, 10, 0
0.035055212598425194, 10, 0
0.03520204724409449, 10, 0
0.035289070866141733, 10, 0
0.0354191811023622, 10, 0
0.0354191811023622, 10, 0
0.0354191811023622, 10, 0
0.0354191811023622, 10, 0
0.0354191811023622, 10, 0
0.0354191811023622, 10, 0
0.0354191811023622, 10, 0
0.03552113385826772, 10, 0
0.035566960629921256, 10, 0
0.035566960629921256, 10, 0
0.035613448818897636, 10, 0
0.035566960629921256, 10, 0
0.03548286614173228, 10, 0
0.03568431496062992, 10, 0
0.03587329133858268, 10, 0
0.03614447244094488, 10, 0
0.036370771653543306, 10, 0
0.036653385826771655, 10, 0
0.037000062992125986, 10, 0
0.03731820472440945, 10, 0
0.037259811023622046, 10, 0
0.03731820472440945, 10, 0
0.03731820472440945, 10, 0
0.0372444094488189, 10, 0
0.03713348031496063, 10, 0
0.03716022047244094, 10, 0
0.037182330708661414, 10, 0
0.037182330708661414, 10, 0
0.03716022047244094, 10, 0
0.037182330708661414, 10, 0
0.03727011023622047, 10, 0
0.03732179527559055, 10, 0
0.03737348031496063, 10, 0
0.03742516535433071, 10, 0
0.03742516535433071, 10, 0
0.03744226771653543, 10, 0
0.03745937007874016, 10, 0
0.03745937007874016, 10, 0
0.037339842519685036, 10, 0
0.03721218897637795, 10, 0
0.037057700787401573, 10, 0
0.03691511811023622, 10, 0
0.036724251968503936, 10, 0
0.0365487874015748, 10, 0
0.0364031811023622, 10, 0
0.03623442519685039, 10, 0
0.03604044094488189, 10, 0
0.03613379527559055, 10, 0
0.03621864566929134, 10, 0
0.03258312598425197, 10, 0
0.029055590551181103, 10, 0
0.02578840157480315, 10, 0
0.02261436220472441, 10, 0
0.022781354330708662, 10, 0
0.02294620472440945, 10, 0
0.023120251968503938, 10, 0
0.023270425196850394, 10, 0
0.02341833070866142, 10, 0
0.023598299212598425, 10, 0
0.023598299212598425, 10, 0
0.023598299212598425, 10, 0
0.023763212598425197, 10, 0
0.023953133858267715, 10, 0
0.02411307086614173, 10, 0
0.02411307086614173, 10, 0
0.02411307086614173, 10, 0
0.02411307086614173, 10, 0
0.024259023622047245, 10, 0
0.02442651968503937, 10, 0
0.024567181102362206, 10, 0
0.024694740157480317, 10, 0
0.024841196850393703, 10, 0
0.024963023622047244, 10, 0
0.025072503937007874, 10, 0
0.025198488188976378, 10, 0
0.025301669291338584, 10, 0
0.025301669291338584, 10, 0
0.025301669291338584, 10, 0
0.025301669291338584, 10, 0
0.028973267716535432, 10, 0
0.03275370078740157, 10, 0
0.03664143307086614, 10, 0
0.04063502362204724, 10, 0
0.04075058267716535, 10, 0
0.04087285039370078, 10, 0
0.04098907086614173, 10, 0
0.04108611023622047, 10, 0
0.041164535433070866, 10, 0
0.04117644094488189, 10, 0
0.040992283464566924, 10, 0
0.04084544881889764, 10, 0
0.04077732283464567, 10, 0
0.040697385826771654, 10, 0
0.04060535433070866, 10, 0
0.040665637795275586, 10, 0
0.04075946456692913, 10, 0
0.04079026771653543, 10, 0
0.04081143307086614, 10, 0
0.04086103937007874, 10, 0
0.04091508661417323, 10, 0
0.04091508661417323, 10, 0
0.04091508661417323, 10, 0
0.04091508661417323, 10, 0
